Log Number,Bus Voltage (V),Shunt Voltage (mV),Load Current (mA),Load Voltage (V),Power (mW),DateTime
327,3.648000002,-13.78999996,-158.6999969,3.6342100020399997,534,2022/03/28 14:51:38
328,3.680000067,-10.76000023,-148.8999939,3.66924006677,40,2022/03/28 14:52:38
329,3.440000057,-14.18000031,-125,3.42582005669,114,2022/03/28 14:53:38
330,3.404000044,-14.27000046,-147.1999969,3.38973004354,440,2022/03/28 14:54:38
331,3.667999983,-15.57999992,-142.6000061,3.65241998308,446,2022/03/28 14:55:38
332,3.563999891,-13.21000004,-155.6000061,3.55078989096,498,2022/03/28 14:56:38
333,3.660000086,-15.23999977,-121.6999969,3.6447600862300003,560,2022/03/28 14:57:39
334,3.680000067,-14.34000015,-154.1000061,3.66566006685,550,2022/03/28 14:58:38
335,3.655999899,-15.57999992,-141.6000061,3.6404198990800003,456,2022/03/28 14:59:38
336,3.180000067,-8.670000076,-128.5,3.171330066924,62,2022/03/28 15:00:43
337,3.687999964,-15.09000015,-128,3.67290996385,528,2022/03/28 15:01:39
338,3.671999931,-14.23999977,-153.5,3.65775993123,548,2022/03/28 15:02:38
339,3.680000067,-12.84000015,-145.5,3.6671600668499997,482,2022/03/28 15:03:39
340,3.687999964,-12.11999989,-154.8999939,3.67587996411,492,2022/03/28 15:04:41
341,3.680000067,-14.42000008,-153.3000031,3.66558006692,494,2022/03/28 15:05:39
342,3.676000118,-12.72999954,-152.3000031,3.6632701184600003,484,2022/03/28 15:06:39
343,3.676000118,-14.78999996,-126.4000015,3.66121011804,528,2022/03/28 15:07:41
344,3.65199995,-0.74000001,-12,3.65125994999,4,2022/03/28 15:08:38
345,3.664000034,-14.78999996,-123.5999985,3.6492100340399998,522,2022/03/28 15:09:38
346,3.684000015,-12.21000004,-141.1999969,3.67179001496,456,2022/03/28 15:10:38
347,3.696000099,-13.57999992,-138.6999969,3.68242009908,512,2022/03/28 15:11:38
348,3.680000067,-14.30000019,-126.1999969,3.66570006681,416,2022/03/28 15:12:38
349,3.628000021,-13.26000023,-105.9000015,3.6147400207700002,436,2022/03/28 15:13:38
350,3.667999983,-14.28999996,-122.1999969,3.65370998304,440,2022/03/28 15:14:38
351,3.687999964,-14.5,-116.8000031,3.673499964,512,2022/03/28 15:15:39
352,3.691999912,-12.82999992,-141.3999939,3.67916991208,502,2022/03/28 15:16:38
353,3.691999912,-14.06000042,-141.5,3.6779399115799998,528,2022/03/28 15:17:38
354,3.671999931,-14.93000031,-131,3.65706993069,430,2022/03/28 15:18:38
355,3.664000034,-14.56999969,-136,3.64943003431,440,2022/03/28 15:19:38
356,3.680000067,-12.89000034,-128.3000031,3.66711006666,492,2022/03/28 15:20:38
357,3.691999912,-12.77000046,-139.6000061,3.67922991154,472,2022/03/28 15:21:38
358,3.676000118,-12.39999962,-142.8000031,3.66360011838,452,2022/03/28 15:22:38
359,3.687999964,-13,-144.3000031,3.674999964,498,2022/03/28 15:23:38
360,3.644000053,-14.23999977,-113.8000031,3.62976005323,488,2022/03/28 15:24:38
361,3.671999931,-13.69999981,-117.1999969,3.65829993119,468,2022/03/28 15:25:38
362,3.667999983,-12.61999989,-90.59999847,3.65537998311,452,2022/03/28 15:26:38
363,3.635999918,1.460000038,-3.900000095,3.637459918038,32,2022/03/28 15:27:38
364,3.635999918,-11.76000023,-100.3000031,3.62423991777,376,2022/03/28 15:28:38
365,3.628000021,1.929999948,-5.099999905,3.629930020948,58,2022/03/28 15:29:38
366,3.624000072,2.559999943,0.300000012,3.626560071943,76,2022/03/28 15:30:39
367,3.680000067,-11.14999962,-98.09999847,3.6688500673799997,442,2022/03/28 15:31:38
368,3.624000072,2.019999981,3.400000095,3.626020071981,78,2022/03/28 15:32:38
369,3.640000105,-10.25,-127.1999969,3.629750105,390,2022/03/28 15:33:38
370,3.664000034,-10.56999969,-120.1999969,3.65343003431,376,2022/03/28 15:34:38
371,3.65199995,-10.82999992,-122.6999969,3.64116995008,394,2022/03/28 15:35:38
372,3.579999924,15.60000038,140.5,3.59559992438,544,2022/03/28 15:36:39
373,3.648000002,-13.07999992,-105.5,3.63492000208,456,2022/03/28 15:37:38
374,3.687999964,-11.68000031,88.59999847,3.6763199636899997,446,2022/03/28 15:38:38
375,3.667999983,-12.26000023,-134.1999969,3.65573998277,476,2022/03/28 15:39:38
376,3.671999931,-11.81999969,-115.5999985,3.66017993131,442,2022/03/28 15:40:38
377,3.671999931,-11.13000011,-124.8000031,3.66086993089,430,2022/03/28 15:41:38
378,3.671999931,-9.229999542,-113.9000015,3.662769931458,354,2022/03/28 15:42:39
379,3.604000092,2.480000019,6.599999905,3.6064800920190003,68,2022/03/28 15:43:38
380,3.615999937,0.970000029,15.89999962,3.6169699370290003,150,2022/03/28 15:44:38
381,3.65199995,-8.989999771,-69.09999847,3.643009950229,308,2022/03/28 15:45:39
382,3.664000034,-10.23999977,-117.8000031,3.65376003423,404,2022/03/28 15:46:39
383,3.664000034,-10.22000027,-116.3000031,3.65378003373,404,2022/03/28 15:47:38
384,3.660000086,-9.390000343,-116,3.650610085657,358,2022/03/28 15:48:38
385,3.648000002,-11.34000015,-93.59999847,3.6366600018499997,396,2022/03/28 15:49:38
386,3.664000034,-11.46000004,-99.90000153,3.65254003396,354,2022/03/28 15:50:38
387,3.648000002,-11.93999958,-93.09999847,3.63606000242,380,2022/03/28 15:51:38
388,3.660000086,-10.67000008,-98.09999847,3.64933008592,370,2022/03/28 15:52:38
389,3.660000086,-11.25,-109.8000031,3.648750086,314,2022/03/28 15:53:38
390,3.648000002,-9.350000381,-99.90000153,3.6386500016189998,360,2022/03/28 15:54:38
391,3.667999983,-11.18999958,-88.80000305,3.65680998342,380,2022/03/28 15:55:38
392,3.660000086,-11.42000008,-85.40000153,3.64858008592,386,2022/03/28 15:56:38
393,3.648000002,-11.42000008,-98.19999695,3.6365800019199996,358,2022/03/28 15:57:38
394,3.648000002,-8.840000153,-108.5,3.639160001847,338,2022/03/28 15:58:42
395,3.667999983,-9.329999924,-102.1999969,3.658669983076,344,2022/03/28 15:59:38
396,3.660000086,-10.77000046,-88.09999847,3.64923008554,390,2022/03/28 16:00:39
397,3.611999989,-10.88000011,-89.59999847,3.6011199888900003,344,2022/03/28 16:01:39
398,3.196000099,-10.43999958,-72.80000305,3.18556009942,376,2022/03/28 16:02:38
399,3.648000002,-10.56000042,-88.69999695,3.63744000158,294,2022/03/28 16:03:38
400,3.148000002,-10.18999958,-77.69999695,3.1378100024199997,350,2022/03/28 16:04:38
401,3.660000086,-9.949999809,-78.5,3.6500500861910004,344,2022/03/28 16:05:39
402,3.664000034,-7.760000229,-103.4000015,3.6562400337709997,266,2022/03/28 16:06:38
403,3.65199995,-9.909999847,-81.09999847,3.642089950153,338,2022/03/28 16:07:38
404,3.655999899,16.79999924,-99.30000305,3.67279989824,338,2022/03/28 16:08:38
405,3.65199995,-8.520000458,154.5,3.643479949542,324,2022/03/28 16:09:38
406,3.667999983,18.29000092,-98.40000153,3.68628998392,298,2022/03/28 16:10:38
407,3.65199995,-8.369999886,-71.69999695,3.643629950114,328,2022/03/28 16:11:38
408,3.559999943,-9.649999619,151.5,3.5503499433809997,282,2022/03/28 16:12:38
409,3.615999937,-8.100000381,161.6999969,3.6078999366190003,314,2022/03/28 16:13:38
410,3.624000072,-8.680000305,-71.59999847,3.615320071695,594,2022/03/28 16:14:38
411,3.631999969,-8.659999847,-77.5,3.623339969153,518,2022/03/28 16:15:38
412,3.655999899,-7.329999924,-84.19999695,3.6486698990760003,550,2022/03/28 16:16:38
413,3.667999983,-7.760000229,-89.40000153,3.660239982771,302,2022/03/28 16:17:38
414,3.648000002,-7.570000172,-65.59999847,3.640430001828,314,2022/03/28 16:18:42
415,3.635999918,-6.610000134,-85.30000305,3.629389917866,242,2022/03/28 16:19:38
416,3.631999969,-8.729999542,-62.09999847,3.623269969458,286,2022/03/28 16:20:38
417,3.664000034,-8.390000343,-55.20000076,3.6556100336569997,278,2022/03/28 16:21:38
418,3.644000053,-8.510000229,-56.40000153,3.635490052771,278,2022/03/28 16:22:38
419,3.631999969,-7.920000076,-66.5,3.624079968924,184,2022/03/28 16:23:38
420,3.660000086,-6.010000229,-74.19999695,3.6539900857710004,226,2022/03/28 16:24:38
421,3.635999918,-7.900000095,-61.5,3.628099917905,174,2022/03/28 16:25:38
422,3.631999969,-7.340000153,-41.29999924,3.6246599688470003,268,2022/03/28 16:26:38
423,3.644000053,-7.650000095,-60.5,3.636350052905,196,2022/03/28 16:27:38
424,3.619999886,-6.25,-44.09999847,3.613749886,246,2022/03/28 16:28:40
425,3.65199995,-6.369999886,-53.70000076,3.645629950114,240,2022/03/28 16:29:38
426,3.65199995,-7.099999905,-47.70000076,3.644899950095,242,2022/03/28 16:30:38
427,3.635999918,-7.309999943,-52,3.628689918057,220,2022/03/28 16:31:38
428,3.644000053,-7.130000114,-57.20000076,3.636870052886,124,2022/03/28 16:32:38
429,3.628000021,-5.449999809,-35.09999847,3.622550021191,226,2022/03/28 16:33:39
430,3.655999899,-6.760000229,-50.59999847,3.6492398987710004,220,2022/03/28 16:34:38
431,3.615999937,-6.53000021,-45.79999924,3.60946993679,240,2022/03/28 16:35:41
432,3.619999886,-4.960000038,-31.79999924,3.615039885962,210,2022/03/28 16:36:38
433,3.644000053,-4.130000114,-65.59999847,3.639870052886,158,2022/03/28 16:37:38
434,3.640000105,-6.389999866,-39.29999924,3.6336101051339997,204,2022/03/28 16:38:38
435,3.65199995,-4.889999866,-60.09999847,3.647109950134,196,2022/03/28 16:39:38
436,3.628000021,-6.25,206.1000061,3.621750021,632,2022/03/28 16:40:38
437,3.644000053,-3.329999924,-47.70000076,3.640670053076,138,2022/03/28 16:41:38
438,3.624000072,-4.349999905,-38,3.619650072095,40,2022/03/28 16:42:38
439,3.628000021,-3.960000038,-31.20000076,3.624040020962,32,2022/03/28 16:43:38
440,3.619999886,-4.090000153,-22.60000038,3.615909885847,32,2022/03/28 16:44:38
441,3.615999937,-4,-24.39999962,3.611999937,40,2022/03/28 16:45:38
442,3.631999969,-1.549999952,-32.70000076,3.630449969048,58,2022/03/28 16:46:38
443,3.568000078,6.139999866,-36,3.5741400778659997,52,2022/03/28 16:47:38
444,3.604000092,-1.220000029,-24,3.6027800919710002,32,2022/03/28 16:48:38
445,3.592000008,-1.600000024,-9,3.5904000079759997,98,2022/03/28 16:49:38
446,3.60800004,-1.799999952,-32.70000076,3.606200040048,82,2022/03/28 16:50:39
447,3.507999897,5.369999886,-17,3.513369896886,78,2022/03/28 16:51:38
448,3.619999886,-0.610000014,-26,3.619389885986,40,2022/03/28 16:52:38
449,3.516000032,5.46999979,-25.70000076,3.52147003179,86,2022/03/28 16:53:38
450,3.624000072,-1.429999948,-27.89999962,3.622570072052,72,2022/03/28 16:54:38
451,3.615999937,-2.380000114,-18.60000038,3.6136199368860003,32,2022/03/28 16:55:38
452,3.555999994,-2.380000114,-0.5,3.553619993886,66,2022/03/28 16:56:38
453,3.599999905,-1.940000057,-0.300000012,3.5980599049429998,68,2022/03/28 16:57:38
454,3.604000092,1.710000038,34.59999847,3.605710092038,42,2022/03/28 16:58:40
455,3.592000008,0.129999995,-14.19999981,3.592130007995,4,2022/03/28 16:59:38
456,3.595999956,-1.700000048,-3.099999905,3.594299955952,46,2022/03/28 17:00:38
457,3.579999924,-0.980000019,-2.799999952,3.579019923981,78,2022/03/28 17:01:38
458,3.599999905,-1.220000029,1.700000048,3.598779904971,82,2022/03/28 17:02:38
459,3.604000092,0.059999999,-12.10000038,3.604060091999,20,2022/03/28 17:03:38
460,3.615999937,1.029999971,-3.5,3.6170299369710004,32,2022/03/28 17:04:38
461,3.599999905,-0.970000029,-1.100000024,3.5990299049709997,62,2022/03/28 17:05:40
462,3.615999937,0.560000002,-5.800000191,3.616559937002,4,2022/03/28 17:06:38
463,3.60800004,-0.790000021,-1.399999976,3.607210039979,96,2022/03/28 17:07:38
464,3.592000008,-0.689999998,13.39999962,3.591310008002,14,2022/03/28 17:08:38
465,3.604000092,0.579999983,2.400000095,3.6045800919830002,68,2022/03/28 17:09:38
466,3.611999989,2.079999924,0.200000003,3.6140799889240003,62,2022/03/28 17:10:38
467,3.60800004,0.879999995,3,3.608880039995,14,2022/03/28 17:11:38
468,3.60800004,0.25,33.20000076,3.6082500399999997,10,2022/03/28 17:12:38
469,3.599999905,1.480000019,5.900000095,3.6014799050189996,88,2022/03/28 17:13:38
470,3.599999905,2.74000001,6.699999809,3.60273990501,92,2022/03/28 17:14:38
471,3.592000008,1.889999986,9.100000381,3.593890007986,50,2022/03/28 17:15:38
472,3.579999924,3.099999905,10.5,3.583099923905,112,2022/03/28 17:16:40
473,3.592000008,0.870000005,21.39999962,3.592870008005,138,2022/03/28 17:17:37
474,3.595999956,3.279999971,7.699999809,3.599279955971,98,2022/03/28 17:18:37
475,3.575999975,1.360000014,33.29999924,3.577359975014,50,2022/03/28 17:19:37
476,3.575999975,1.480000019,45.09999847,3.577479975019,52,2022/03/28 17:20:37
477,3.563999891,1.720000029,35.79999924,3.565719891029,62,2022/03/28 17:21:37
478,3.584000111,1.549999952,32.79999924,3.585550110952,170,2022/03/28 17:22:37
479,3.104000092,2.930000067,15.89999962,3.106930092067,78,2022/03/28 17:23:38
480,3.588000059,4.389999866,18.89999962,3.592390058866,134,2022/03/28 17:24:37
481,3.584000111,1.850000024,35.09999847,3.585850111024,194,2022/03/28 17:25:37
482,3.584000111,3.180000067,65.5,3.587180111067,204,2022/03/28 17:26:38
483,3.575999975,4.639999866,25.79999924,3.580639974866,330,2022/03/28 17:27:37
484,3.532000065,10.25,26.10000038,3.542250065,158,2022/03/28 17:28:37
485,3.595999956,4.440000057,33.79999924,3.600439956057,150,2022/03/28 17:29:39
486,3.568000078,3.160000086,43.79999924,3.571160078086,122,2022/03/28 17:30:37
487,3.588000059,3.799999952,52.29999924,3.5918000589520003,132,2022/03/28 17:31:37
488,3.592000008,3.160000086,61.20000076,3.595160008086,122,2022/03/28 17:32:37
489,3.588000059,5.590000153,34.20000076,3.593590059153,186,2022/03/28 17:33:37
490,3.592000008,5.739999771,36,3.597740007771,190,2022/03/28 17:34:37
491,3.487999916,13.02000046,62.70000076,3.50101991646,160,2022/03/28 17:35:37
492,3.563999891,3.599999905,57.79999924,3.567599890905,164,2022/03/28 17:36:37
493,3.575999975,6.230000019,44,3.582229975019,222,2022/03/28 17:37:37
494,3.563999891,6.110000134,41.70000076,3.570109891134,212,2022/03/28 17:38:40
495,3.592000008,3.99000001,65.69999695,3.59599000801,168,2022/03/28 17:39:37
496,3.523999929,5,60.90000153,3.528999929,180,2022/03/28 17:40:37
497,3.559999943,4.340000153,58.79999924,3.5643399431529996,256,2022/03/28 17:41:40
498,3.568000078,4.599999905,66.59999847,3.572600077905,204,2022/03/28 17:42:37
499,3.568000078,5.150000095,78.80000305,3.573150078095,184,2022/03/28 17:43:37
500,3.568000078,4.96999979,68.69999695,3.57297007779,268,2022/03/28 17:44:37
501,3.54399991,5.039999962,57,3.549039909962,302,2022/03/28 17:45:37
502,3.559999943,6.300000191,61.29999924,3.566299943191,276,2022/03/28 17:46:37
503,3.584000111,6.909999847,55.20000076,3.590910110847,226,2022/03/28 17:47:37
504,3.579999924,8.109999657,60.90000153,3.588109923657,282,2022/03/28 17:48:37
505,3.555999994,6.079999924,88.40000153,3.562079993924,232,2022/03/28 17:49:37
506,3.575999975,8.140000343,60.29999924,3.584139975343,258,2022/03/28 17:50:37
507,3.54399991,7.820000172,93.59999847,3.551819910172,258,2022/03/28 17:51:39
